"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1834","g__Roseburia","adenomas",58.6591504153746,-1.11726086824998,0.275097720961195,-4.06132360655788,4.87952790529725e-05,0.000637049476524919
"1835","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Ruminococcus","adenomas",1.01791683604212,0.259080501404791,0.305725136049366,0.847429507277925,0.396755763311485,0.998872187439383
"1836","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__","adenomas",19.15891528371,-1.25702748835145,0.4983017926994,-2.52262284978322,0.0116483255458979,0.0883018226866456
"1837","g__rc4-4","adenomas",1.2993192369676,-0.386014944600178,0.389957688286421,-0.989889303879176,0.322228228114007,0.998872187439383
"1838","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__","adenomas",171.052685461424,-2.312477851736,0.431338988985799,-5.36116119985652,8.26886873253613e-08,3.88636830429198e-06
"1839","g__[Clostridium]","adenomas",1.03956453496172,-0.0502085325059347,0.33348500911594,-0.15055708992448,0.880325112724358,0.998872187439383
"1840","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__","adenomas",478.845620393186,0.864965026729011,0.1985357280907,4.35672226378244,1.32024620298346e-05,0.000238659890539318
"1841","g__Anaerotruncus","adenomas",6.12905015626938,-2.40168423910338,0.527043246365622,-4.55690165022488,5.19137168995998e-06,0.000123526359217532
"1842","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Clostridium","adenomas",1.00829532005444,-0.00395333890368125,0.332842317451676,-0.0118775128533805,0.990523338694565,0.998872187439383
"1843","g__Faecalibacterium","adenomas",3.03687270389636,-0.00996670366031648,0.192495787890781,-0.0517762168695943,0.958707006315475,0.998872187439383
"1844","g__Oscillospira","adenomas",1701.53246493158,-1.15020633402829,0.272593449421003,-4.2194936689468,2.44851598453601e-05,0.000383600837577308
"1845","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus","adenomas",360.365291338055,0.32366645829489,0.234586417601323,1.37973230336361,0.167669082932394,0.688742945416371
"1846","g__Phascolarctobacterium","adenomas",1.00828827868325,-0.00395319523884755,0.332842296260508,-0.011877081979249,0.990523682458134,0.998872187439383
"1847","g__Veillonella","adenomas",5.05109494370422,-0.00684304153610081,0.149221783281955,-0.0458581943305881,0.963423275189883,0.998872187439383
"1848","k__Bacteria_p__Firmicutes_c__Clostridia_o__SHA-98_f___g__","adenomas",1.02512693545338,-0.029044025086695,0.332873777364053,-0.0872523672987629,0.930470914948171,0.998872187439383
"1849","g__Caldicellulosiruptor","adenomas",3.09946953188049,-0.0408406122603103,0.192526575710559,-0.212129739022156,0.832005819237842,0.998872187439383
"1850","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__","adenomas",75.6608342537247,-0.814078489247352,0.39226978831761,-2.07530254302484,0.0379585039195431,0.241087795164666
"1851","g__[Eubacterium]","adenomas",2.17537429717517,0.309257178080533,0.210246192095671,1.47092879541813,0.141310374316341,0.631311056683828
"1852","g__Allobaculum","adenomas",2526.08042793865,-2.4099539153391,0.471697876213937,-5.10910486746833,3.23688668094502e-07,1.08666910003154e-05
"1853","k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium","adenomas",2.65152323171219,-0.379239264354145,0.26025594390618,-1.45717810960297,0.145067221535858,0.631311056683828
"1854","g__Coprobacillus","adenomas",4.29768353164113,1.08408719992868,0.182198738733465,5.95002582051117,2.68100191158654e-09,1.57508862305709e-07
"1855","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o___f___g__","adenomas",1.15982546979343,0.295174097572409,0.284998934096609,1.03570246151289,0.300340973652673,0.998872187439383
"1856","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Caulobacterales_f__Caulobacteraceae_g__","adenomas",6.90455354489752,-0.462374306608668,0.274963582339273,-1.68158380348039,0.0926495734629987,0.483836661417882
"1857","g__Brevundimonas","adenomas",1.00829165812316,-0.00395326429265043,0.332842306447313,-0.0118772890827693,0.990523517225088,0.998872187439383
"1858","g__Caulobacter","adenomas",1.01069661113239,-0.00756448674395396,0.332830074543053,-0.022727774088142,0.981867421036221,0.998872187439383
"1859","g__Mycoplana","adenomas",1.06120571116253,-0.0813834264930208,0.335396288933304,-0.242648559862881,0.808277659826728,0.998872187439383
"1860","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Ellin329_f___g__","adenomas",1.02509445157965,-0.0290432894892537,0.332934616710933,-0.0872342136608469,0.930485344436715,0.998872187439383
"1861","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__","adenomas",2.05269575558914,-0.0308200503398886,0.235531704094228,-0.130853086035324,0.895891527400408,0.998872187439383
"1862","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__","adenomas",2.1007726989889,-0.0658805357152038,0.235540576185985,-0.279699306089766,0.779708210748807,0.998872187439383
"1863","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__","adenomas",3.06334850187552,-0.0231093972543601,0.192469125182117,-0.120068074463858,0.904429222283007,0.998872187439383
"1864","g__Bosea","adenomas",1.00829165812316,-0.00395326429265044,0.332842306447313,-0.0118772890827693,0.990523517225088,0.998872187439383
"1865","g__Ochrobactrum","adenomas",2.02139571881897,-0.00756450714152431,0.235551217495276,-0.0321140651360717,0.974381086839445,0.998872187439383
"1866","g__Pseudochrobactrum","adenomas",1.01552372885084,-0.0147602818188022,0.332829727530984,-0.0443478469555521,0.964627132811385,0.998872187439383
"1867","g__Devosia","adenomas",2.02380120660206,-0.00936673812526307,0.235567226269131,-0.0397624842539078,0.968282485791338,0.998872187439383
"1868","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__","adenomas",3.07057179736225,-0.00163975469518077,0.191072288157123,-0.00858185512402698,0.993152754341524,0.998872187439383
"1869","g__Methylobacterium","adenomas",1.02512334789234,-0.0290439623381662,0.332750221527162,-0.0872845770165637,0.930445312987013,0.998872187439383
"1870","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Rhizobiaceae_g__","adenomas",1.01069577511064,-0.0075644697135295,0.332822121742062,-0.0227282659996741,0.981867028648963,0.998872187439383
"1871","g__Agrobacterium","adenomas",2.05267333061534,-0.030819765661669,0.235848093687256,-0.130676339926399,0.89603134982629,0.998872187439383
"1872","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhodospirillales_f__Acetobacteraceae_g__","adenomas",1.0155089422133,-0.0147599746803595,0.33282968061987,-0.0443469303965625,0.964627863400876,0.998872187439383
"1873","g__Acetobacter","adenomas",1.05880476530117,-0.0779530869149116,0.333885623302327,-0.233472427305822,0.815394577810623,0.998872187439383
"1874","g__Lupinus","adenomas",1.00828827868325,-0.00395319523884755,0.332842296260508,-0.011877081979249,0.990523682458134,0.998872187439383
"1875","g__Sarcandra","adenomas",1.19590855468979,1.02093226986697,0.232237410230498,4.39607154098768,1.10227617584796e-05,0.000215862417770226
"1876","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__","adenomas",2.03102043080047,-0.0147599956076905,0.235523284768226,-0.0626689442711173,0.950030127647315,0.998872187439383
"1877","k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__","adenomas",5.27860312300542,-0.409297737864362,0.22637689610917,-1.80803670736336,0.0706007877149879,0.377072388932322
"1878","g__Novosphingobium","adenomas",3.21468283152942,-0.0961519450574282,0.19478806950544,-0.493623378996233,0.62157218659517,0.998872187439383
"1879","g__Sphingobium","adenomas",12.581289212639,-0.652633504544863,0.265793426181596,-2.45541627541597,0.0140721528512798,0.0996716612949868
"1880","g__Sphingomonas","adenomas",5.09435924671638,-0.00470473641947262,0.14852643647406,-0.0316760876458132,0.974730364609499,0.998872187439383
"1881","g__Sphingopyxis","adenomas",1.00829098055674,-0.00395325046288966,0.332842304407311,-0.0118772476050758,0.990523550317165,0.998872187439383
"1882","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f___g__","adenomas",2.02859133826382,-0.0129642185230837,0.235543341762133,-0.055039630609367,0.956106890967506,0.998872187439383
"1883","g__Achromobacter","adenomas",3.94158322123095,-0.259576196610076,0.215230354153589,-1.20603897917132,0.22780246123619,0.849739339531818
"1884","g__Sutterella","adenomas",177.725139678888,2.12905204842048,0.492602683878282,4.32204719563922,1.54588109691634e-05,0.000259487184125243
"1885","g__Burkholderia","adenomas",3.09223942003729,-0.0373116998274238,0.192554562488902,-0.193772089038785,0.846354342490542,0.998872187439383
"1886","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__","adenomas",15.5240318908778,-0.0793197482292062,0.164127881941003,-0.483280155030079,0.628896828778216,0.998872187439383
"1887","g__Acidovorax","adenomas",1.20296156084259,-0.270568102516306,0.343736964469464,-0.787137056772203,0.431201638731977,0.998872187439383
"1888","g__Comamonas","adenomas",2.018990578918,0.0316704064057365,0.232849206429531,0.136012515959857,0.891811386609461,0.998872187439383
"1889","g__Delftia","adenomas",2.05268524775757,-0.0308199309858536,0.235848143135972,-0.130677013505615,0.896030816957054,0.998872187439383
"1890","g__Pelomonas","adenomas",1.16938194147094,-0.227888904416182,0.333830857265577,-0.682647812376691,0.494829414050322,0.998872187439383
"1891","g__Schlegelella","adenomas",1.00829098055674,-0.00395325046288966,0.332842304407311,-0.0118772476050758,0.990523550317165,0.998872187439383
"1892","g__Tepidimonas","adenomas",1.00829532005444,-0.00395333890368125,0.332842317451676,-0.0118775128533805,0.990523338694565,0.998872187439383
"1893","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__","adenomas",3.02728936786789,-0.00515807948695674,0.192457072718742,-0.0268011947500355,0.978618300288729,0.998872187439383
"1894","g__Oxalobacter","adenomas",2.18501884439139,0.51888255681323,0.194071739181273,2.6736636617069,0.00750276568987798,0.0653018495230121
"1895","g__Ralstonia","adenomas",3.12342230922714,-0.0525402128875714,0.192689129315886,-0.272668277001965,0.785108222240167,0.998872187439383
"1896","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Ellin6067_f___g__","adenomas",1.04190122973716,-0.0537038677986952,0.333648802271612,-0.160959270445625,0.872125479762621,0.998872187439383
"1897","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Neisseriales_f__Neisseriaceae_g__","adenomas",1.00829098055674,-0.00395325046288966,0.332842304407311,-0.0118772476050758,0.990523550317165,0.998872187439383
"1898","k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__","adenomas",4.14135172995365,-0.0440670741086621,0.166804510457179,-0.264183947951304,0.791638179486584,0.998872187439383
"1899","g__Dechloromonas","adenomas",2.86080466760085,-0.225718342881155,0.270882112239383,-0.833271495910678,0.40469162823319,0.998872187439383
"1900","g__Methyloversatilis","adenomas",1.00829532005444,-0.00395333890368124,0.332842317451674,-0.0118775128533806,0.990523338694565,0.998872187439383
"1901","g__Petrobacter","adenomas",1.03950873508445,-0.0502069515093799,0.333484654333955,-0.150552509259098,0.880328726378691,0.998872187439383
"1902","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__","adenomas",1853.45684185205,-2.42977753208983,0.593717542879099,-4.09248061006784,4.26782941378393e-05,0.000598775242379619
"1903","g__Bilophila","adenomas",444.428257045648,-3.4787867175212,0.556364815992845,-6.25270796700763,4.03396031213734e-10,4.73990336676138e-08
"1904","g__Desulfovibrio","adenomas",366.313983564255,-0.531662571855022,0.391024322485592,-1.35966624397032,0.1739355648217,0.688742945416371
"1905","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f___g__","adenomas",1.02272875534592,-0.025486388054567,0.332843022465636,-0.0765717961150841,0.938964196500071,0.998872187439383
"1906","k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__","adenomas",550.594561821972,-4.17728962060634,0.622810866079081,-6.70715597321631,1.98454112430603e-11,4.66367164211917e-09
"1907","g__Flexispira","adenomas",51.3571538119996,-0.375269322179769,0.553954131347534,-0.677437536690806,0.498128388966838,0.998872187439383
"1908","g__Helicobacter","adenomas",834.610672584826,1.26173158350644,0.495459873053617,2.54658682191584,0.0108782147355429,0.0883018226866456
"1909","g__Succinivibrio","adenomas",1.01068985225257,-0.00756434819697133,0.332830053954919,-0.0227273592245846,0.981867751963968,0.998872187439383
"1910","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__","adenomas",318.900246073208,-2.02918750675749,0.459472129692449,-4.41634513961868,1.00383757994683e-05,0.000214456210261368
"1911","g__Aquamonas","adenomas",2.21569702952674,-1.17831129588338,0.466325618413562,-2.5267994065863,0.011510722664215,0.0883018226866456
"1912","g__Citrobacter","adenomas",1.0107018159839,-0.00756459291363482,0.332822139965649,-0.0227286349231922,0.981866734366605,0.998872187439383
"1913","g__Enterobacter","adenomas",6.11381336707684,-0.294662770506699,0.21941341232161,-1.34295696597978,0.17928590885073,0.689075711415387
"1914","g__Erwinia","adenomas",13.4787631963867,-0.0403558745587843,0.0928828476441391,-0.434481452521775,0.663938860590145,0.998872187439383
"1915","g__Escherichia","adenomas",1.00829226438877,-0.00395327666060277,0.332842308271625,-0.0118773261762642,0.990523487630848,0.998872187439383
"1916","g__Klebsiella","adenomas",13.6091199614586,-1.03941731157904,0.32671979924164,-3.18137227676946,0.00146579139828784,0.014976564286854
"1917","g__Morganella","adenomas",1.03475158221869,-0.0431881575560474,0.333013846434795,-0.129688774260934,0.896812664398105,0.998872187439383
"1918","g__Pantoea","adenomas",2.04549911339777,-0.0254868664886003,0.235508030564984,-0.108220795815146,0.913820549159029,0.998872187439383
"1919","g__Plesiomonas","adenomas",3.05377982206648,-0.0183445791330905,0.192431283219381,-0.0953305451493393,0.924052281608835,0.998872187439383
"1920","g__Proteus","adenomas",3.99420189328159,-0.0870200402708289,0.229122103440785,-0.379797666676532,0.704095614520598,0.998872187439383
"1921","g__Raoultella","adenomas",2.21330079432036,-1.1767259748612,0.472763562960799,-2.48903694585019,0.0128089654087443,0.0940658397204657
"1922","g__Salmonella","adenomas",3.66943685756144,-0.758221117379253,0.373708727744293,-2.02890931115224,0.0424675282133297,0.255894080259807
"1923","g__Serratia","adenomas",14.7925447772137,-0.180706862801577,0.131943537836841,-1.3695772128305,0.170818916854535,0.688742945416371
"1924","g__Sodalis","adenomas",2.02140942765644,-0.00756466429170474,0.235544707232426,-0.0321156199202568,0.974379846940706,0.998872187439383
"1925","g__Trabulsiella","adenomas",3.03694231041352,-0.00996729518437007,0.192459659475249,-0.0517890097672749,0.958696812735824,0.998872187439383
"1926","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Legionellales_f__Legionellaceae_g__","adenomas",1.05164375212999,-0.0676132887609639,0.334644730009546,-0.202044982925729,0.839881557991383,0.998872187439383
"1927","g__Legionella","adenomas",2.0165899414927,-0.00395333558251867,0.235558734660801,-0.0167828019122763,0.986609890051973,0.998872187439383
"1928","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Oceanospirillales_f__Endozoicimonaceae_g__","adenomas",3.03452575436926,-0.00876646447073895,0.192453551026224,-0.0455510663429869,0.963668072055144,0.998872187439383
"1929","g__Endozoicomonas","adenomas",1.00829420154132,-0.00395331613789678,0.332842314094213,-0.0118774445750842,0.990523393168921,0.998872187439383
"1930","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__","adenomas",1.04683360448352,-0.0606766878242359,0.332694636931531,-0.18237951890016,0.855284897797578,0.998872187439383
"1931","g__Aggregatibacter","adenomas",3.18376574612539,-0.0813853560100082,0.19246452755609,-0.422858991438254,0.672398144280174,0.998872187439383
"1932","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Moraxellaceae_g__","adenomas",2.01658467176104,-0.00395327514216942,0.235558720505381,-0.0167825463378636,0.986610093942135,0.998872187439383
"1933","g__Acinetobacter","adenomas",9.29102223005965,-0.0396644858374187,0.111691483446359,-0.355125427772367,0.722495627963183,0.998872187439383
"1934","g__Enhydrobacter","adenomas",1.00829281295439,-0.00395328784618191,0.332842309921478,-0.0118773597236317,0.99052346086581,0.998872187439383
